ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
216.9.224.60,ssl:MetasploitSelfSignedCA,Metasploit Framework C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3790,Turkey,DC HOST Inc.,DC Host INC,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '216.9.224.60'],IPv4-Addr,static-216-9-224-60.dchost.com,static-216-9-224-60.dchost.com,,
62.171.176.24,ssl:MetasploitSelfSignedCA,Metasploit Framework C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3790,Germany,Contabo GmbH,Contabo GmbH,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '62.171.176.24'],IPv4-Addr,vmi402480.contaboserver.net,vmi402480.contaboserver.net,,
8.210.248.241,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.210.248.241'],IPv4-Addr,,,,
51.79.160.112,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Singapore,OVH Singapore PTE. LTD,OVH SAS,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '51.79.160.112'],IPv4-Addr,vps-e2a88ed6.vps.ovh.ca,vps-e2a88ed6.vps.ovh.ca,,
161.35.40.73,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '161.35.40.73'],IPv4-Addr,,,,
91.229.239.19,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,"Moldova, Republic of",ALEXHOST SRL,ALEXHOST SRL,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '91.229.239.19'],IPv4-Addr,chuma,chuma,,
47.238.105.182,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Hong Kong,Alibaba Cloud LLC,"Alibaba (US) Technology Co., Ltd.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.238.105.182'],IPv4-Addr,,,,
209.38.200.20,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '209.38.200.20'],IPv4-Addr,,,,
39.104.50.190,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.104.50.190'],IPv4-Addr,,,,
109.91.159.213,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,Vodafone West GmbH,Vodafone GmbH,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '109.91.159.213'],IPv4-Addr,ip-109-091-159-213.um37.pools.vodafone-ip.de,ip-109-091-159-213.um37.pools.vodafone-ip.de,,
185.208.158.217,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,Global-Data System IT Corporation,Global-Data System IT Corporation,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.208.158.217'],IPv4-Addr,,,,
82.115.223.50,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Netherlands,PSB HOSTING LTD,PSB HOSTING LTD,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '82.115.223.50'],IPv4-Addr,,,,
161.35.89.124,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Netherlands,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '161.35.89.124'],IPv4-Addr,,,,
198.23.164.164,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,HostPapa,HostPapa,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '198.23.164.164'],IPv4-Addr,198-23-164-164-host.colocrossing.com,198-23-164-164-host.colocrossing.com,,
104.248.19.131,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '104.248.19.131'],IPv4-Addr,,,,
165.227.204.151,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '165.227.204.151'],IPv4-Addr,,,,
139.84.208.224,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,India,"The Constant Company, LLC","The Constant Company, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '139.84.208.224'],IPv4-Addr,139.84.208.224.vultrusercontent.com,139.84.208.224.vultrusercontent.com,,
178.157.82.141,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United Kingdom,MVPS LTD,MVPS LTD,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '178.157.82.141'],IPv4-Addr,ip-178-157-82-141-115040.vps.hosted-by-mvps.net,ip-178-157-82-141-115040.vps.hosted-by-mvps.net,,
194.59.30.156,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,France,Virtuo Networks France SAS,12651980 CANADA INC.,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '194.59.30.156'],IPv4-Addr,,,,
192.121.163.53,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Latvia,EDIS Infrastructure in Latvia,EDIS GmbH,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '192.121.163.53'],IPv4-Addr,53.163.121.192.in-addr.arpa,53.163.121.192.in-addr.arpa,,
85.215.44.146,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,STRATO AG for IONOS SE,IONOS SE,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '85.215.44.146'],IPv4-Addr,ip85-215-44-146.pbiaas.com,ip85-215-44-146.pbiaas.com,,
161.35.164.134,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '161.35.164.134'],IPv4-Addr,,,,
20.215.41.119,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Poland,Microsoft Corporation,Microsoft Corporation,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '20.215.41.119'],IPv4-Addr,,,,
165.227.138.235,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '165.227.138.235'],IPv4-Addr,,,,
156.245.13.61,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Hong Kong,SonderCloud Limited,SonderCloud Limited,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '156.245.13.61'],IPv4-Addr,,,,
91.231.186.41,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United Kingdom,BlueVPS OU,Clouvider,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '91.231.186.41'],IPv4-Addr,,,,
192.210.243.122,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,RackNerd LLC,HostPapa,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '192.210.243.122'],IPv4-Addr,192-210-243-122-host.colocrossing.com,192-210-243-122-host.colocrossing.com,,
167.71.135.204,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '167.71.135.204'],IPv4-Addr,,,,
104.168.96.111,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,RackNerd LLC,HostPapa,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '104.168.96.111'],IPv4-Addr,104-168-96-111-host.colocrossing.com,104-168-96-111-host.colocrossing.com,,
45.43.163.22,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,France,Sparked Host LLC Paris,Nik Rozman,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.43.163.22'],IPv4-Addr,hosted-by.sparkedhost.com,hosted-by.sparkedhost.com,,
162.33.179.250,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,BL Networks,BL Networks,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '162.33.179.250'],IPv4-Addr,,,,
138.197.14.247,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '138.197.14.247'],IPv4-Addr,,,,
172.245.159.246,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,RackNerd LLC,HostPapa,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '172.245.159.246'],IPv4-Addr,172-245-159-246-host.colocrossing.com,172-245-159-246-host.colocrossing.com,,
159.89.204.198,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Singapore,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.89.204.198'],IPv4-Addr,,,,
159.65.241.15,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.65.241.15'],IPv4-Addr,,,,
116.205.127.203,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '116.205.127.203'],IPv4-Addr,ecs-116-205-127-203.compute.hwclouds-dns.com,ecs-116-205-127-203.compute.hwclouds-dns.com,,
47.101.32.135,product:'Panda C2',PANDA C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,2080,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.101.32.135'],IPv4-Addr,,,,
34.102.155.121,product:'Panda C2',PANDA C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Google LLC,Google LLC,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.102.155.121'],IPv4-Addr,"www.agenciapetrobras.com.br,sustentabilidade.petrobras.com.br,www.canalfornecedor.petrobras.com.br,www.petrobras.com,agenciapetrobras.com.br,petrobras.com.br,petrobras.com,termomacae.com.br,complexoboaventura.com.br,pbio.com.br,descubramais.petrobras.com.br,ppc.petrobras.com.br,novoscaminhos.petrobras.com.br,marca.petrobras.com.br,noticias.petrobras.com.br,precos.petrobras.com.br,nossaenergia.petrobras.com.br,canalfornecedor.petrobras.com.br,time.petrobras.com.br,transparencia.petrobras.com.br,pblogsa.com.br,retrospectiva.petrobras.com.br,baixadasantistaenergia.com.br,www.petrobras.com.br,pben.com.br,www.agencia.petrobras.com.br,informa.petrobras.com.br,autonomiaerenda.petrobras.com.br,121.155.102.34.bc.googleusercontent.com,agencia.petrobras.com.br,www.nossaenergia.petrobras.com.br,termoba.com.br,complexoenergiasboaventura.com.br,sites.petrobras.com.br,presal.petrobras.com.br",www.agenciapetrobras.com.br,sustentabilidade.petrobras.com.br,www.canalfornecedor.petrobras.com.br
123.249.85.192,product:'Panda C2',PANDA C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '123.249.85.192'],IPv4-Addr,ecs-123-249-85-192.compute.hwclouds-dns.com,ecs-123-249-85-192.compute.hwclouds-dns.com,,
8.137.98.105,product:'Panda C2',PANDA C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.137.98.105'],IPv4-Addr,,,,
59.13.157.16,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,4433,"Korea, Republic of",Korea Telecom,Korea Telecom,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '59.13.157.16'],IPv4-Addr,,,,
34.1.162.42,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Germany,Google LLC,Google LLC,2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.1.162.42'],IPv4-Addr,"admin1.edstem.info,42.162.1.34.bc.googleusercontent.com",admin1.edstem.info,42.162.1.34.bc.googleusercontent.com,
13.213.28.222,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Singapore,Amazon Data Services Singapore,"Amazon.com, Inc.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.213.28.222'],IPv4-Addr,ec2-13-213-28-222.ap-southeast-1.compute.amazonaws.com,ec2-13-213-28-222.ap-southeast-1.compute.amazonaws.com,,
35.164.210.220,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,United States,"Amazon.com, Inc.","Amazon.com, Inc.",2025-02-02,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '35.164.210.220'],IPv4-Addr,ec2-35-164-210-220.us-west-2.compute.amazonaws.com,ec2-35-164-210-220.us-west-2.compute.amazonaws.com,,
51.210.185.30,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-02-01,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '51.210.185.30'],IPv4-Addr,gp-06.linkso.fr,gp-06.linkso.fr,,
164.92.254.153,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-01,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '164.92.254.153'],IPv4-Addr,,,,
91.121.41.26,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-01-31,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '91.121.41.26'],IPv4-Addr,gp-05.linkso.fr,gp-05.linkso.fr,,
164.92.223.34,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Netherlands,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-31,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '164.92.223.34'],IPv4-Addr,eggmod.com,eggmod.com,,
164.132.224.193,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-01-30,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '164.132.224.193'],IPv4-Addr,vps-ccd8b0f9.vps.ovh.net,vps-ccd8b0f9.vps.ovh.net,,
51.83.2.146,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-01-27,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '51.83.2.146'],IPv4-Addr,ns3138123.ip-51-83-2.eu,ns3138123.ip-51-83-2.eu,,
34.100.253.121,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,India,Google LLC,Google LLC,2025-01-27,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.100.253.121'],IPv4-Addr,121.253.100.34.bc.googleusercontent.com,121.253.100.34.bc.googleusercontent.com,,
118.89.113.181,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '118.89.113.181'],IPv4-Addr,,,,
34.133.57.164,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,United States,Google LLC,Google LLC,2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.133.57.164'],IPv4-Addr,164.57.133.34.bc.googleusercontent.com,164.57.133.34.bc.googleusercontent.com,,
159.65.114.244,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.65.114.244'],IPv4-Addr,,,,
178.128.46.20,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '178.128.46.20'],IPv4-Addr,,,,
140.143.167.218,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '140.143.167.218'],IPv4-Addr,,,,
209.38.39.99,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Netherlands,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '209.38.39.99'],IPv4-Addr,gophish-lsql0-u30120.vm.elestio.app,gophish-lsql0-u30120.vm.elestio.app,,
202.10.41.141,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Indonesia,PT Digital Registra Indonesia,CV. Rumahweb Indonesia,2025-01-26,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '202.10.41.141'],IPv4-Addr,,,,
157.230.116.68,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-24,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '157.230.116.68'],IPv4-Addr,,,,
47.119.173.71,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,9205,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.119.173.71'],IPv4-Addr,,,,
114.247.57.153,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10000,China,China Unicom Beijing province network,China Unicom Beijing Province Network,2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '114.247.57.153'],IPv4-Addr,,,,
34.199.78.112,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.199.78.112'],IPv4-Addr,"ec2-34-199-78-112.compute-1.amazonaws.com,gophish.dev.apollosecure.com",ec2-34-199-78-112.compute-1.amazonaws.com,gophish.dev.apollosecure.com,
130.193.38.46,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Russian Federation,Yandex.Cloud LLC,Yandex.Cloud LLC,2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '130.193.38.46'],IPv4-Addr,,,,
34.168.112.184,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,United States,Google LLC,Google LLC,2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.168.112.184'],IPv4-Addr,184.112.168.34.bc.googleusercontent.com,184.112.168.34.bc.googleusercontent.com,,
94.110.195.220,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Belgium,Orange Belgium SA,Orange Belgium SA,2025-01-22,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '94.110.195.220'],IPv4-Addr,cust-220-195-110-94.dyn.as47377.net,cust-220-195-110-94.dyn.as47377.net,,
164.52.210.11,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,India,E2E Networks Limited,"282, Sector 19",2025-01-21,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '164.52.210.11'],IPv4-Addr,ms1.locomations.com,ms1.locomations.com,,
217.182.128.238,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,France,OVH SAS,OVH SAS,2025-01-21,2025-02-03,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '217.182.128.238'],IPv4-Addr,vps-0a145d8b.vps.ovh.net,vps-0a145d8b.vps.ovh.net,,
