ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
47.238.99.93,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Hong Kong,Alibaba Cloud LLC,"Alibaba (US) Technology Co., Ltd.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.238.99.93'],IPv4-Addr,,,,
146.70.106.171,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Netherlands,M247 Europe - Amsterdam Infrastructure,M247 Europe SRL,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '146.70.106.171'],IPv4-Addr,,,,
121.127.33.63,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Sweden,Privex Inc.,Privex Inc.,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.127.33.63'],IPv4-Addr,,,,
185.112.144.136,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Iceland,The 1984 cloud net 1,1984 ehf,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.112.144.136'],IPv4-Addr,vps-185-112-144-136.1984.is,vps-185-112-144-136.1984.is,,
34.122.21.68,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,Google LLC,Google LLC,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.122.21.68'],IPv4-Addr,68.21.122.34.bc.googleusercontent.com,68.21.122.34.bc.googleusercontent.com,,
192.210.203.236,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,United States,RackNerd LLC,HostPapa,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '192.210.203.236'],IPv4-Addr,,,,
185.137.122.62,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,31337,Germany,Contabo GmbH,Contabo GmbH,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.137.122.62'],IPv4-Addr,vmi2272174.contaboserver.net,vmi2272174.contaboserver.net,,
103.152.254.139,X-Havoc: true,Havoc C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Pakistan,Nexus Technologies Private Limited,Commission on Science and Technology for,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.152.254.139'],IPv4-Addr,,,,
85.10.144.98,X-Havoc: true,Havoc C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Netherlands,Signet B.V.,Signet B.V.,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '85.10.144.98'],IPv4-Addr,85-10-144-98.colo.transip.net,85-10-144-98.colo.transip.net,,
103.152.254.139,product:Havoc,Havoc C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Pakistan,Nexus Technologies Private Limited,Commission on Science and Technology for,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.152.254.139'],IPv4-Addr,,,,
85.10.144.98,product:Havoc,Havoc C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Netherlands,Signet B.V.,Signet B.V.,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '85.10.144.98'],IPv4-Addr,85-10-144-98.colo.transip.net,85-10-144-98.colo.transip.net,,
54.153.151.182,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Australia,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '54.153.151.182'],IPv4-Addr,"ec2-54-153-151-182.ap-southeast-2.compute.amazonaws.com,dovetail-security.com",ec2-54-153-151-182.ap-southeast-2.compute.amazonaws.com,dovetail-security.com,
3.105.104.217,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Australia,Amazon Corporate Services Pty Ltd,"Amazon.com, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '3.105.104.217'],IPv4-Addr,ec2-3-105-104-217.ap-southeast-2.compute.amazonaws.com,ec2-3-105-104-217.ap-southeast-2.compute.amazonaws.com,,
54.148.125.236,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '54.148.125.236'],IPv4-Addr,ec2-54-148-125-236.us-west-2.compute.amazonaws.com,ec2-54-148-125-236.us-west-2.compute.amazonaws.com,,
38.242.151.91,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3333,Germany,Contabo GmbH,Contabo GmbH,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '38.242.151.91'],IPv4-Addr,vmi1048471.contaboserver.net,vmi1048471.contaboserver.net,,
34.49.49.165,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Google LLC,Google LLC,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.49.49.165'],IPv4-Addr,"login-security.org,165.49.49.34.bc.googleusercontent.com,admin.gophish-gv.com",login-security.org,165.49.49.34.bc.googleusercontent.com,admin.gophish-gv.com
13.215.11.65,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,2087,Singapore,Amazon Data Services Singapore,"Amazon.com, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '13.215.11.65'],IPv4-Addr,"ec2-13-215-11-65.ap-southeast-1.compute.amazonaws.com,systemsecured.info,www.systemsecured.info",ec2-13-215-11-65.ap-southeast-1.compute.amazonaws.com,systemsecured.info,www.systemsecured.info
150.95.83.81,http.title:'Gophish - Login',GoPhish_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Thailand,ZCOM,"GMO-Z com NetDesign Holdings Co., Ltd.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '150.95.83.81'],IPv4-Addr,v150-95-83-81.a017.g.bkk1.static.cnode.io,v150-95-83-81.a017.g.bkk1.static.cnode.io,,
43.138.154.208,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,4430,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.138.154.208'],IPv4-Addr,,,,
46.246.80.14,product:DcRat,DcRAT_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,9000,Sweden,Frootynet Sweden,GleSYS AB,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '46.246.80.14'],IPv4-Addr,c-46-246-80-14.ip4.frootvpn.com,c-46-246-80-14.ip4.frootvpn.com,,
93.84.85.42,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,6699,Belarus,BELTELECOM,Republican Unitary Telecommunication Enterprise Beltelecom,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '93.84.85.42'],IPv4-Addr,static13.byfly.gomel.by,static13.byfly.gomel.by,,
70.183.74.228,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8081,United States,Cox Communications,Cox Communications Inc.,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '70.183.74.228'],IPv4-Addr,,,,
157.245.82.125,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,12345,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '157.245.82.125'],IPv4-Addr,,,,
114.67.112.45,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",China Telecom (Group),2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '114.67.112.45'],IPv4-Addr,,,,
162.255.116.92,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,United States,"Namecheap, Inc.","Namecheap, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '162.255.116.92'],IPv4-Addr,nc-ph-0557-18.web-hosting.com,nc-ph-0557-18.web-hosting.com,,
144.91.79.54,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Germany,Contabo GmbH,Contabo GmbH,2025-02-02,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '144.91.79.54'],IPv4-Addr,vmi1547155.contaboserver.net,vmi1547155.contaboserver.net,,
196.64.210.33,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10134,Morocco,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '196.64.210.33'],IPv4-Addr,,,,
173.214.227.60,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8080,United States,"Cable Services, Inc.","Cable Services, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '173.214.227.60'],IPv4-Addr,james3-227-60.csicable.net,james3-227-60.csicable.net,,
64.185.233.165,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8688,United States,"WebNX, Inc.","WebNX, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '64.185.233.165'],IPv4-Addr,,,,
64.185.233.165,http.favicon.hash:-1010228102,Supershell C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,8688,United States,"WebNX, Inc.","WebNX, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '64.185.233.165'],IPv4-Addr,,,,
113.125.131.151,http.favicon.hash:-1010228102,Supershell C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,CHINANET SHANDONG PROVINCE NETWORK,Cloud Computing Corporation,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '113.125.131.151'],IPv4-Addr,,,,
64.185.233.165,http.title:'Supershell - 登录',Supershell C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8688,United States,"WebNX, Inc.","WebNX, Inc.",2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '64.185.233.165'],IPv4-Addr,,,,
113.125.131.151,http.title:'Supershell - 登录',Supershell C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,CHINANET SHANDONG PROVINCE NETWORK,Cloud Computing Corporation,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '113.125.131.151'],IPv4-Addr,,,,
52.136.36.59,hash:856668804,Villain C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,4443,India,Microsoft Corporation,Microsoft Corporation,2025-02-03,2025-02-04,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '52.136.36.59'],IPv4-Addr,,,,
