ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
2.224.144.191,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1604,Italy,Fastweb SpA,Fastweb SpA,2025-01-13,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '2.224.144.191'],IPv4-Addr,2-224-144-191.ip170.fastwebnet.it,2-224-144-191.ip170.fastwebnet.it,,
185.246.113.249,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,5555,Turkey,Invermae Solutions SL,PENTECH BILISIM TEKNOLOJILERI SANAYI VE TICARET LIMITED SIRKETi,2025-01-11,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.246.113.249'],IPv4-Addr,,,,
185.124.166.20,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1604,Russian Federation,Eniseynet Ltd.,Eniseynet Ltd.,2025-01-07,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.124.166.20'],IPv4-Addr,,,,
45.150.149.97,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1604,Turkey,VIRTUAL TELECOM LLC,IRFAN TUGRA ONEM,2025-01-07,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.150.149.97'],IPv4-Addr,45-150-149-97.ersin.net.tr,45-150-149-97.ersin.net.tr,,
80.5.244.130,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1604,United Kingdom,MIDDLESBROUGH,Virgin Media Limited,2025-01-18,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '80.5.244.130'],IPv4-Addr,midd-20-b2-v4wan-168334-cust1153.vm5.cable.virginm.net,midd-20-b2-v4wan-168334-cust1153.vm5.cable.virginm.net,,
188.187.63.5,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1604,Russian Federation,CJSC ER-Telecom Holding Saint-Petersburg branch,"JSC ""ER-Telecom Holding""",2024-12-30,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '188.187.63.5'],IPv4-Addr,"dynamicip-188-187-63-5.pppoe.volgograd.ertelecom.ru,sergionow.changenow.io",dynamicip-188-187-63-5.pppoe.volgograd.ertelecom.ru,sergionow.changenow.io,
90.152.152.28,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,Austria,A1 Telekom Austria AG,A1 Telekom Austria AG,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '90.152.152.28'],IPv4-Addr,90-152-152-28.static.highway.a1.net,90-152-152-28.static.highway.a1.net,,
90.152.159.168,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,Austria,A1 Telekom Austria AG,A1 Telekom Austria AG,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '90.152.159.168'],IPv4-Addr,90-152-159-168.static.highway.a1.net,90-152-159-168.static.highway.a1.net,,
217.76.162.101,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,Austria,A1TA-FIXIP-AT,A1 Telekom Austria AG,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '217.76.162.101'],IPv4-Addr,217-76-162-101.static.highway.a1.net,217-76-162-101.static.highway.a1.net,,
31.0.103.77,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,10080,Poland,Polkomtel sp. z o.o.,Polkomtel Sp. z o.o.,2025-01-20,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '31.0.103.77'],IPv4-Addr,ip-31-0-103-77.static.gprs.plus.pl,ip-31-0-103-77.static.gprs.plus.pl,,
2.224.144.191,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8089,Italy,Fastweb SpA,Fastweb SpA,2025-01-02,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '2.224.144.191'],IPv4-Addr,2-224-144-191.ip170.fastwebnet.it,2-224-144-191.ip170.fastwebnet.it,,
66.235.168.237,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,United States,Tier.Net Technologies LLC,Tier.Net Technologies LLC,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '66.235.168.237'],IPv4-Addr,,,,
160.30.204.142,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Viet Nam,TVC Information Technology Company Limited,VIETSERVER SERVICES TECHNOLOGY COMPANY LIMITED,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '160.30.204.142'],IPv4-Addr,,,,
79.49.114.88,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Italy,Telecom Italia S.p.A.,Telecom Italia S.p.A.,2025-01-24,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '79.49.114.88'],IPv4-Addr,host-79-49-114-88.retail.telecomitalia.it,host-79-49-114-88.retail.telecomitalia.it,,
217.24.174.238,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Ukraine,PRIVATE JOINT-STOCK COMPANY FARLEP-INVEST,PrJSC VF UKRAINE,2025-01-19,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '217.24.174.238'],IPv4-Addr,217-24-174-238.dp.vega-ua.net,217-24-174-238.dp.vega-ua.net,,
79.45.214.52,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Italy,Telecom Italia S.p.A.,Telecom Italia S.p.A.,2025-01-18,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '79.45.214.52'],IPv4-Addr,host-79-45-214-52.retail.telecomitalia.it,host-79-45-214-52.retail.telecomitalia.it,,
103.57.130.241,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Viet Nam,KIM TRUNG NETWORK TECHNOLOGY COMPANY LIMITED,VIETSERVER SERVICES TECHNOLOGY COMPANY LIMITED,2025-01-13,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.57.130.241'],IPv4-Addr,,,,
111.229.114.158,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-13,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '111.229.114.158'],IPv4-Addr,,,,
154.216.16.114,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,Lithuania,Silent Connections LTD,Silent Connection Ltd.,2025-01-11,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '154.216.16.114'],IPv4-Addr,,,,
86.162.137.60,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,54984,United Kingdom,BT Infrastructure Layer,British Telecommunications PLC,2025-01-08,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '86.162.137.60'],IPv4-Addr,host86-162-137-60.range86-162.btcentralplus.com,host86-162-137-60.range86-162.btcentralplus.com,,
213.179.32.9,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Norway,SSC Networks,IP Group AS,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '213.179.32.9'],IPv4-Addr,5elj90.ip.ssc.net,5elj90.ip.ssc.net,,
146.59.220.235,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,France,OVH SAS,OVH SAS,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '146.59.220.235'],IPv4-Addr,ip235.ip-146-59-220.eu,ip235.ip-146-59-220.eu,,
92.34.35.119,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Sweden,Telenor Sverige AB,Telenor Norge AS,2025-01-22,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '92.34.35.119'],IPv4-Addr,c-92-34-35-119.bbcust.telenor.se,c-92-34-35-119.bbcust.telenor.se,,
149.210.0.241,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Greece,Cosmote Internet Services,Ote SA (Hellenic Telecommunications Organisation),2025-01-21,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '149.210.0.241'],IPv4-Addr,149-210-0-241.mobile.nym.cosmote.net,149-210-0-241.mobile.nym.cosmote.net,,
89.247.50.29,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Germany,1&1 Versatel Deutschland GmbH,1&1 Versatel Deutschland GmbH,2025-01-20,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '89.247.50.29'],IPv4-Addr,i59F7321D.versanet.de,i59F7321D.versanet.de,,
122.51.24.128,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-10,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '122.51.24.128'],IPv4-Addr,,,,
88.129.241.65,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Sweden,Bredband2 AB,Bredband2 AB,2025-01-05,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '88.129.241.65'],IPv4-Addr,h88-129-241-65.cust.bredband2.com,h88-129-241-65.cust.bredband2.com,,
3.230.181.51,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",2025-01-04,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '3.230.181.51'],IPv4-Addr,ec2-3-230-181-51.compute-1.amazonaws.com,ec2-3-230-181-51.compute-1.amazonaws.com,,
87.158.19.250,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Germany,Deutsche Telekom AG,Deutsche Telekom AG,2025-01-03,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '87.158.19.250'],IPv4-Addr,p579e13fa.dip0.t-ipconnect.de,p579e13fa.dip0.t-ipconnect.de,,
149.210.56.153,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Greece,Cosmote Internet Services,Ote SA (Hellenic Telecommunications Organisation),2024-12-30,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '149.210.56.153'],IPv4-Addr,149-210-56-153.mobile.nym.cosmote.net,149-210-56-153.mobile.nym.cosmote.net,,
133.18.213.214,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Japan,KAGOYA JAPAN Inc.,KAGOYA JAPAN Inc.,2025-01-23,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '133.18.213.214'],IPv4-Addr,v133-18-213-214.vir.kagoya.net,v133-18-213-214.vir.kagoya.net,,
147.50.253.167,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Thailand,"CLOUDFOREST CO.,LTD.","CLOUDFOREST CO., LTD.",2025-01-23,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '147.50.253.167'],IPv4-Addr,147-50-253-167.static.cloudforest.co.th,147-50-253-167.static.cloudforest.co.th,,
154.197.69.21,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Thailand,"NZ Network Enterprise CO.,LTD.","NZ Network Enterprise Co., Ltd.",2025-01-21,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '154.197.69.21'],IPv4-Addr,,,,
147.50.253.115,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Thailand,"CLOUDFOREST CO.,LTD.","CLOUDFOREST CO., LTD.",2025-01-16,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '147.50.253.115'],IPv4-Addr,147-50-253-115.static.cloudforest.co.th,147-50-253-115.static.cloudforest.co.th,,
147.50.253.155,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Thailand,"CLOUDFOREST CO.,LTD.","CLOUDFOREST CO., LTD.",2025-01-24,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '147.50.253.155'],IPv4-Addr,thvm2.infra.wazt.net,thvm2.infra.wazt.net,,
205.234.144.157,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,United States,Virtuo Holdings Inc,12651980 CANADA INC.,2025-01-12,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '205.234.144.157'],IPv4-Addr,,,,
140.99.97.165,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1177,Thailand,Internet Utilities NA LLC,"CSNE Co., Ltd.",2025-01-12,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '140.99.97.165'],IPv4-Addr,140-99-97-165.static.idc.csne.co.th,140-99-97-165.static.idc.csne.co.th,,
122.225.124.110,product:'Remcos Pro RAT Trojan',Remcos RAT_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,2404,China,"Deqing Thermal Power Co., Ltd.",CHINANET-BACKBONE,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '122.225.124.110'],IPv4-Addr,,,,
221.12.129.226,product:'Remcos Pro RAT Trojan',Remcos RAT_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,2404,China,"langhuajiaju,huzhou,zhejiang",CHINA UNICOM China169 Backbone,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '221.12.129.226'],IPv4-Addr,,,,
64.237.149.93,product:'Remcos Pro RAT Trojan',Remcos RAT_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,1800,Puerto Rico,Puerto Rico Telephone Company,"DATACOM CARIBE, INC.",2025-01-04,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '64.237.149.93'],IPv4-Addr,adsl-64-237-149-93.prtc.net,adsl-64-237-149-93.prtc.net,,
37.114.55.137,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Germany,intercolo GmbH,"Oliver Horscht is trading as ""SYNLINQ""",2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '37.114.55.137'],IPv4-Addr,137.55.114.37.in-addr.arpa,137.55.114.37.in-addr.arpa,,
101.35.228.105,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.35.228.105'],IPv4-Addr,,,,
8.218.138.77,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",2025-01-28,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.218.138.77'],IPv4-Addr,,,,
23.249.28.111,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Hong Kong,Naruto,Naruto,2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '23.249.28.111'],IPv4-Addr,,,,
101.201.37.74,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.201.37.74'],IPv4-Addr,,,,
47.121.132.28,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-27,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.121.132.28'],IPv4-Addr,,,,
116.196.120.131,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.","IDC, China Telecommunications Corporation",2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '116.196.120.131'],IPv4-Addr,,,,
39.98.204.142,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.98.204.142'],IPv4-Addr,,,,
101.43.62.241,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.43.62.241'],IPv4-Addr,,,,
119.45.21.130,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '119.45.21.130'],IPv4-Addr,,,,
139.9.65.87,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '139.9.65.87'],IPv4-Addr,ecs-139-9-65-87.compute.hwclouds-dns.com,ecs-139-9-65-87.compute.hwclouds-dns.com,,
117.72.38.14,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8008,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch,2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '117.72.38.14'],IPv4-Addr,,,,
47.120.37.153,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-26,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.120.37.153'],IPv4-Addr,,,,
120.79.86.98,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.79.86.98'],IPv4-Addr,,,,
121.37.170.202,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.37.170.202'],IPv4-Addr,ecs-121-37-170-202.compute.hwclouds-dns.com,ecs-121-37-170-202.compute.hwclouds-dns.com,,
45.152.65.65,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Hong Kong,XNNET LIMITED,LUCIDACLOUD LIMITED,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.152.65.65'],IPv4-Addr,,,,
8.210.146.82,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,18888,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.210.146.82'],IPv4-Addr,,,,
107.189.28.92,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Germany,FranTech Solutions,FranTech Solutions,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '107.189.28.92'],IPv4-Addr,,,,
43.154.105.145,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,Hong Kong,"Asia Pacific Network Information Center, Pty. Ltd.","Tencent Building, Kejizhongyi Avenue",2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.154.105.145'],IPv4-Addr,,,,
159.65.47.181,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.65.47.181'],IPv4-Addr,,,,
106.75.251.38,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,Shanghai UCloud Information Technology Company Limited,China Telecom (Group),2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '106.75.251.38'],IPv4-Addr,,,,
124.220.133.70,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-25,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.220.133.70'],IPv4-Addr,,,,
47.106.171.201,http.html_hash:84573275,Supershell C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-28,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.106.171.201'],IPv4-Addr,,,,
