ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
60.188.59.126,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,CHINANET-ZJ Taizhou node network,CT-HangZhou-IDC,2025-01-30,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '60.188.59.126'],IPv4-Addr,,,,
47.121.137.189,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-28,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.121.137.189'],IPv4-Addr,,,,
8.138.137.33,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-27,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.138.137.33'],IPv4-Addr,,,,
118.24.121.59,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-26,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '118.24.121.59'],IPv4-Addr,,,,
8.152.197.112,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-26,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.152.197.112'],IPv4-Addr,,,,
94.156.167.138,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,Netherlands,CHEAPY.HOST,cheapy.host LLC,2025-01-25,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '94.156.167.138'],IPv4-Addr,,,,
47.116.178.66,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-22,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.116.178.66'],IPv4-Addr,,,,
8.137.33.83,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-21,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.137.33.83'],IPv4-Addr,,,,
8.218.47.102,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",2025-01-17,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.218.47.102'],IPv4-Addr,,,,
36.137.91.198,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,China Mobile Communications Corporation,"China Mobile Communications Group Co., Ltd.",2025-01-16,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '36.137.91.198'],IPv4-Addr,,,,
120.53.236.231,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Shandong Servsd Technology Co. Ltd.,Shenzhen Tencent Computer Systems Company Limited,2025-01-14,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.53.236.231'],IPv4-Addr,,,,
1.117.72.208,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-13,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '1.117.72.208'],IPv4-Addr,,,,
116.198.247.52,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",CHINATELECOM Jiangsu Suqian IDC network,2025-01-13,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '116.198.247.52'],IPv4-Addr,,,,
123.60.52.128,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-12,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '123.60.52.128'],IPv4-Addr,ecs-123-60-52-128.compute.hwclouds-dns.com,ecs-123-60-52-128.compute.hwclouds-dns.com,,
101.201.54.74,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-11,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.201.54.74'],IPv4-Addr,,,,
45.77.33.25,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,Singapore,"Vultr Holdings, LLC","The Constant Company, LLC",2025-01-10,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.77.33.25'],IPv4-Addr,45.77.33.25.vultrusercontent.com,45.77.33.25.vultrusercontent.com,,
120.46.208.63,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-10,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.46.208.63'],IPv4-Addr,ecs-120-46-208-63.compute.hwclouds-dns.com,ecs-120-46-208-63.compute.hwclouds-dns.com,,
139.9.107.79,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-10,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '139.9.107.79'],IPv4-Addr,ecs-139-9-107-79.compute.hwclouds-dns.com,ecs-139-9-107-79.compute.hwclouds-dns.com,,
111.119.234.149,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,Singapore,Huawei-Cloud-SG,HUAWEI CLOUDS,2025-01-10,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '111.119.234.149'],IPv4-Addr,,,,
8.134.163.72,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-10,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.134.163.72'],IPv4-Addr,,,,
1.92.91.192,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-09,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '1.92.91.192'],IPv4-Addr,mail.nbxqukvr.cfd,mail.nbxqukvr.cfd,,
106.54.199.174,hash:-2007783223 port:50050,Cobalt Strike C2_2,"IOA,Lab,Monty",IOA,Lab,Monty,,,50050,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-09,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '106.54.199.174'],IPv4-Addr,,,,
207.231.109.20,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8099,United States,HostRush,Psychz Networks,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '207.231.109.20'],IPv4-Addr,,,,
47.121.141.245,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,9090,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.121.141.245'],IPv4-Addr,,,,
117.72.118.156,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '117.72.118.156'],IPv4-Addr,mincrosoft.com.cn,mincrosoft.com.cn,,
43.246.208.199,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Hong Kong,Hong Kong San Ai Net Int'l Limited,TOPWAY GLOBAL LIMITED,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.246.208.199'],IPv4-Addr,,,,
47.236.53.118,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Singapore,Alibaba Cloud LLC,"Alibaba (US) Technology Co., Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.236.53.118'],IPv4-Addr,,,,
212.192.15.218,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Hong Kong,Baxet Group Inc.,Baxet Group Inc.,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '212.192.15.218'],IPv4-Addr,"511api.com,date.511api.com",511api.com,date.511api.com,
47.96.13.97,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.96.13.97'],IPv4-Addr,looklook.sbs,looklook.sbs,,
165.154.244.73,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,Hong Kong,Scloud Pte Ltd t/a Scloud Pte Ltd,Scloud Pte Ltd,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '165.154.244.73'],IPv4-Addr,,,,
142.171.234.248,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8443,United States,MULTACOM CORPORATION,MULTACOM CORPORATION,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '142.171.234.248'],IPv4-Addr,evokvm.eu.org,evokvm.eu.org,,
114.96.89.69,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,7777,China,CHINANET Anhui PROVINCE NETWORK,China Telecom,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '114.96.89.69'],IPv4-Addr,,,,
98.84.63.214,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '98.84.63.214'],IPv4-Addr,"pritryl.com,kerrerf.com",pritryl.com,kerrerf.com,
101.43.46.181,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,7799,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.43.46.181'],IPv4-Addr,,,,
47.109.178.54,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,2222,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.109.178.54'],IPv4-Addr,,,,
171.244.143.184,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Viet Nam,Viettel Group,Viettel Group,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '171.244.143.184'],IPv4-Addr,mfmni.shop,mfmni.shop,,
159.203.176.184,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,"DigitalOcean, LLC","DigitalOcean, LLC",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '159.203.176.184'],IPv4-Addr,,,,
100.29.8.186,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '100.29.8.186'],IPv4-Addr,ec2-100-29-8-186.compute-1.amazonaws.com,ec2-100-29-8-186.compute-1.amazonaws.com,,
103.243.25.70,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,6666,Hong Kong,HongKong Virtual Internal Server Company Limited,Overcasts Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '103.243.25.70'],IPv4-Addr,,,,
120.26.164.174,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8099,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.26.164.174'],IPv4-Addr,,,,
8.153.97.202,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.153.97.202'],IPv4-Addr,,,,
1.92.100.58,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,9998,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '1.92.100.58'],IPv4-Addr,ecs-1-92-100-58.compute.hwclouds-dns.com,ecs-1-92-100-58.compute.hwclouds-dns.com,,
124.71.164.7,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4433,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.71.164.7'],IPv4-Addr,ecs-124-71-164-7.compute.hwclouds-dns.com,ecs-124-71-164-7.compute.hwclouds-dns.com,,
101.126.21.197,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,2087,China,"Beijing Volcano Engine Technology Co., Ltd.","Beijing Volcano Engine Technology Co., Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.126.21.197'],IPv4-Addr,api.nbcbcheck.xyz,api.nbcbcheck.xyz,,
45.128.146.227,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,2087,Hong Kong,XNNET LIMITED,XNNET LLC,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.128.146.227'],IPv4-Addr,,,,
47.113.107.52,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8099,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.113.107.52'],IPv4-Addr,,,,
110.42.48.177,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Ningbo Zhuo Zhi Innovation Network Technology Co., Ltd","NINGBO, ZHEJIANG Province, P.R.China.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '110.42.48.177'],IPv4-Addr,,,,
101.133.156.69,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,7001,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.133.156.69'],IPv4-Addr,,,,
106.55.229.190,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '106.55.229.190'],IPv4-Addr,"www.adnsa.fun,adnsa.fun",www.adnsa.fun,adnsa.fun,
156.243.244.27,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Japan,Akile LTD,AKILE LTD,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '156.243.244.27'],IPv4-Addr,,,,
101.42.238.250,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.42.238.250'],IPv4-Addr,,,,
101.201.118.20,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8099,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.201.118.20'],IPv4-Addr,,,,
43.133.36.25,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8083,Singapore,"Asia Pacific Network Information Center, Pty. Ltd.","Tencent Building, Kejizhongyi Avenue",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.133.36.25'],IPv4-Addr,,,,
113.44.67.52,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,9443,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '113.44.67.52'],IPv4-Addr,ecs-113-44-67-52.compute.hwclouds-dns.com,ecs-113-44-67-52.compute.hwclouds-dns.com,,
1.94.63.197,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4444,China,"Beijing Teletron Telecom Engineering Co., Ltd.",Huawei Cloud Service data center,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '1.94.63.197'],IPv4-Addr,ecs-1-94-63-197.compute.hwclouds-dns.com,ecs-1-94-63-197.compute.hwclouds-dns.com,,
101.34.82.117,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,9443,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.34.82.117'],IPv4-Addr,,,,
101.35.235.124,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4444,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.35.235.124'],IPv4-Addr,,,,
47.94.179.9,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4444,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.94.179.9'],IPv4-Addr,,,,
100.25.52.104,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '100.25.52.104'],IPv4-Addr,bimnall.com,bimnall.com,,
150.158.37.254,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '150.158.37.254'],IPv4-Addr,,,,
148.135.120.139,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8080,United States,Brander Group Inc.,MULTACOM CORPORATION,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '148.135.120.139'],IPv4-Addr,host-198-148-102-203-by.multacom.com,host-198-148-102-203-by.multacom.com,,
45.182.189.105,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Russian Federation,DATAHOME S.A.,DATAHOME S.A.,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.182.189.105'],IPv4-Addr,,,,
147.45.221.182,ssl:MetasploitSelfSignedCA,Metasploit Framework C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3790,Albania,GLOBAL CONNECTIVITY SOLUTIONS LLP,GLOBAL CONNECTIVITY SOLUTIONS LLP,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '147.45.221.182'],IPv4-Addr,50890-5.ip-ptr.tech,50890-5.ip-ptr.tech,,
27.106.111.53,ssl:MetasploitSelfSignedCA,Metasploit Framework C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3790,Hong Kong,Huawei-Cloud-HK,HUAWEI CLOUDS,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '27.106.111.53'],IPv4-Addr,,,,
193.134.209.170,ssl:MetasploitSelfSignedCA,Metasploit Framework C2_1,"IOA,Lab,Monty",IOA,Lab,Monty,,,3790,Hong Kong,Cloudco LLC,LUCIDACLOUD LIMITED,2025-02-05,2025-02-06,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '193.134.209.170'],IPv4-Addr,,,,
