ip,query,malware_name,tag,tag1,tag2,tag3,tag4,tag5,port,country,org,isp,first_seen,last_seen,projectlabel,labelcolour,pattern type,pattern,main observable type,hostname,hostname1,hostname2,hostname3
59.110.136.135,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '59.110.136.135'],IPv4-Addr,,,,
80.64.30.50,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Russian Federation,Horizon LLC,Chang Way Technologies Co. Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '80.64.30.50'],IPv4-Addr,,,,
120.46.28.4,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8081,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.46.28.4'],IPv4-Addr,ecs-120-46-28-4.compute.hwclouds-dns.com,ecs-120-46-28-4.compute.hwclouds-dns.com,,
1.92.86.239,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,9999,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '1.92.86.239'],IPv4-Addr,ecs-1-92-86-239.compute.hwclouds-dns.com,ecs-1-92-86-239.compute.hwclouds-dns.com,,
118.25.91.151,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '118.25.91.151'],IPv4-Addr,,,,
119.23.208.137,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,60001,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '119.23.208.137'],IPv4-Addr,,,,
39.100.82.221,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.100.82.221'],IPv4-Addr,,,,
8.149.128.131,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,3001,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.149.128.131'],IPv4-Addr,,,,
117.50.190.56,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Shanghai UCloud Information Technology Company Limited,"IDC, China Telecommunications Corporation",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '117.50.190.56'],IPv4-Addr,"cdrsj.cn,fqcbank.com,fwkhxgz.cn",cdrsj.cn,fqcbank.com,fwkhxgz.cn
92.51.2.17,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,84,Russian Federation,Alviva Holding Limited,Flyservers S.A.,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '92.51.2.17'],IPv4-Addr,,,,
121.36.222.101,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.36.222.101'],IPv4-Addr,ecs-121-36-222-101.compute.hwclouds-dns.com,ecs-121-36-222-101.compute.hwclouds-dns.com,,
101.43.16.149,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '101.43.16.149'],IPv4-Addr,,,,
185.3.45.6,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Luxembourg,Telindus SAGS,Proximus Luxembourg S.A.,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '185.3.45.6'],IPv4-Addr,sagsns1.telindustelecom.lu,sagsns1.telindustelecom.lu,,
121.36.93.103,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.36.93.103'],IPv4-Addr,ecs-121-36-93-103.compute.hwclouds-dns.com,ecs-121-36-93-103.compute.hwclouds-dns.com,,
8.141.166.236,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,10001,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.141.166.236'],IPv4-Addr,,,,
82.156.0.140,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '82.156.0.140'],IPv4-Addr,,,,
123.57.209.214,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,1234,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '123.57.209.214'],IPv4-Addr,,,,
123.60.182.88,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '123.60.182.88'],IPv4-Addr,ecs-123-60-182-88.compute.hwclouds-dns.com,ecs-123-60-182-88.compute.hwclouds-dns.com,,
123.57.230.183,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '123.57.230.183'],IPv4-Addr,,,,
193.122.74.238,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Saudi Arabia,Oracle Public Cloud,Oracle Corporation,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '193.122.74.238'],IPv4-Addr,,,,
117.72.39.83,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '117.72.39.83'],IPv4-Addr,,,,
83.229.127.87,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Hong Kong,S-G-IX,LUCIDACLOUD LIMITED,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '83.229.127.87'],IPv4-Addr,,,,
54.238.39.64,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Japan,Amazon Data Services Japan,"Amazon.com, Inc.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '54.238.39.64'],IPv4-Addr,"bravo.south-polarisaustralis.com,ec2-54-238-39-64.ap-northeast-1.compute.amazonaws.com",bravo.south-polarisaustralis.com,ec2-54-238-39-64.ap-northeast-1.compute.amazonaws.com,
47.251.70.97,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Alibaba Cloud - US,"Alibaba (US) Technology Co., Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.251.70.97'],IPv4-Addr,looklook13.sbs,looklook13.sbs,,
121.41.89.22,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.41.89.22'],IPv4-Addr,,,,
39.107.136.241,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8081,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.107.136.241'],IPv4-Addr,,,,
39.109.117.51,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Hong Kong,YISU CLOUD LTD,YISU CLOUD LTD,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.109.117.51'],IPv4-Addr,,,,
124.71.137.28,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.71.137.28'],IPv4-Addr,ecs-124-71-137-28.compute.hwclouds-dns.com,ecs-124-71-137-28.compute.hwclouds-dns.com,,
106.75.62.120,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8000,China,Shanghai UCloud Information Technology Company Limited,"IDC, China Telecommunications Corporation",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '106.75.62.120'],IPv4-Addr,del4iwgi.cn,del4iwgi.cn,,
112.124.71.123,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '112.124.71.123'],IPv4-Addr,,,,
112.124.63.184,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '112.124.63.184'],IPv4-Addr,,,,
34.41.14.254,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Google LLC,Google LLC,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.41.14.254'],IPv4-Addr,"24-692.wpsconnect.org,254.14.41.34.bc.googleusercontent.com",24-692.wpsconnect.org,254.14.41.34.bc.googleusercontent.com,
35.196.251.29,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Google LLC,Google LLC,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '35.196.251.29'],IPv4-Addr,29.251.196.35.bc.googleusercontent.com,29.251.196.35.bc.googleusercontent.com,,
152.67.212.187,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,"Korea, Republic of",Oracle Public Cloud,Oracle Corporation,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '152.67.212.187'],IPv4-Addr,,,,
8.210.201.45,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.210.201.45'],IPv4-Addr,,,,
18.162.96.155,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,Hong Kong,Amazon Data Services Hong Kong,"Amazon.com, Inc.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '18.162.96.155'],IPv4-Addr,"ec2-18-162-96-155.ap-east-1.compute.amazonaws.com,mfmni.shop",ec2-18-162-96-155.ap-east-1.compute.amazonaws.com,mfmni.shop,
34.55.187.149,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,443,United States,Google LLC,Google LLC,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '34.55.187.149'],IPv4-Addr,"sex666vr.com,149.187.55.34.bc.googleusercontent.com",sex666vr.com,149.187.55.34.bc.googleusercontent.com,
43.245.198.185,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,Singapore,IPTELECOM Singapore Network,IPTELECOM Global,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '43.245.198.185'],IPv4-Addr,,,,
124.221.100.215,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.221.100.215'],IPv4-Addr,,,,
124.221.199.60,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.221.199.60'],IPv4-Addr,,,,
182.92.236.252,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '182.92.236.252'],IPv4-Addr,,,,
124.71.158.149,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co),Huawei Cloud Service data center,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.71.158.149'],IPv4-Addr,ecs-124-71-158-149.compute.hwclouds-dns.com,ecs-124-71-158-149.compute.hwclouds-dns.com,,
47.100.168.4,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8888,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.100.168.4'],IPv4-Addr,,,,
39.106.216.88,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '39.106.216.88'],IPv4-Addr,,,,
121.40.55.28,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '121.40.55.28'],IPv4-Addr,,,,
47.109.137.82,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.109.137.82'],IPv4-Addr,,,,
124.223.200.131,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '124.223.200.131'],IPv4-Addr,,,,
120.26.166.249,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '120.26.166.249'],IPv4-Addr,,,,
36.140.28.13,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,7777,China,China Mobile Communications Corporation,"China Mobile Communications Group Co., Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '36.140.28.13'],IPv4-Addr,,,,
45.154.14.21,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,7777,"Korea, Republic of",XNNET LIMITED,MOACK.Co.LTD,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '45.154.14.21'],IPv4-Addr,,,,
14.103.48.107,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Beijing Volcano Engine Technology Co., Ltd.",China Telecom (Group),2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '14.103.48.107'],IPv4-Addr,,,,
47.120.60.201,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.120.60.201'],IPv4-Addr,,,,
47.95.197.166,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,"Aliyun Computing Co., LTD","Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.95.197.166'],IPv4-Addr,,,,
47.239.236.221,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4433,Hong Kong,Alibaba Cloud LLC,"Alibaba (US) Technology Co., Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '47.239.236.221'],IPv4-Addr,,,,
8.148.6.140,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.148.6.140'],IPv4-Addr,,,,
8.140.239.162,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,80,China,Aliyun Computing Co.LTD,"Hangzhou Alibaba Advertising Co.,Ltd.",2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '8.140.239.162'],IPv4-Addr,,,,
38.181.47.247,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,4433,United States,"HONG KONG COMMUNICATIONS INTERNATIONAL CO.,LIMITED",FASTNET DATA INC,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '38.181.47.247'],IPv4-Addr,,,,
118.26.38.52,product:'Cobalt Strike Beacon',Cobalt Strike C2_3,"IOA,Lab,Monty",IOA,Lab,Monty,,,8848,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,2025-01-24,2025-01-24,CTI-IOA,#0020FF,stix,[ipv4-addr:value = '118.26.38.52'],IPv4-Addr,,,,
